"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.5","1161","1","0","1","0","0","14","7","23","22","-1","1","-1","23","22","0","86914","15:51:54"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1472","0","-1","1","1","1","5","2","2","8","-1","-4","0","2","8","0","200690","15:51:55"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","3017","1","0","1","0","0","1","7","23","19","1","1","-1","19","23","1","80994","15:51:56"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1510","1","0","1","1","1","6","8","4","16","1","-3","0","16","4","1","204677","15:51:59"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","4509","1","0","2","0","0","2","1","24","20","-1","2","-1","20","24","1","86518","15:52:03"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1701","-1","0","2","0","1","7","2","2","8","1","-4","0","2","8","0","208704","15:52:03"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1342","-1","0","2","0","0","3","1","20","24","1","1","-1","20","24","0","93533","15:52:06"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1197","-2","-1","2","0","1","8","4","6","9","1","-6","0","6","9","0","212923","15:52:07"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1788","0","1","2","0","0","4","7","19","23","1","1","-1","19","23","0","97382","15:52:11"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1165","-1","0","2","0","1","9","2","8","2","-1","-7","0","2","8","1","216638","15:52:11"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","2431","1","0","2","1","1","0","0","18","10","1","1","0","18","10","0","104893","15:52:13"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1749","-2","-1","2","0","0","5","4","21","22","1","-1","-1","21","22","0","101678","15:52:15"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1865","1","0","1","1","1","10","8","4","16","1","-6","0","16","4","1","220318","15:52:15"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","2185","-1","0","2","1","1","1","0","18","10","1","0","0","18","10","0","109845","15:52:18"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","822","1","0","1","1","1","11","8","4","16","1","-5","0","16","4","1","224700","15:52:19"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1504","-1","-2","1","0","0","6","4","21","22","-1","-2","-1","21","22","0","105931","15:52:19"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","664","1","0","1","1","1","12","8","4","16","1","-4","0","16","4","1","228038","15:52:22"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","871","-1","0","1","0","0","7","4","21","22","-1","-3","-1","21","22","0","109940","15:52:22"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","3000","1","0","1","1","1","2","8","4","3","-1","1","0","4","3","0","114562","15:52:23"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","703","1","0","1","1","1","13","8","16","4","-1","-3","0","16","4","0","231218","15:52:25"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1383","-1","0","1","0","0","8","4","22","21","1","-4","-1","21","22","1","113316","15:52:26"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1167","0","1","2","0","1","3","8","3","4","-1","1","0","4","3","1","120092","15:52:27"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","974","0","1","1","0","1","4","0","10","18","1","1","0","18","10","1","123778","15:52:31"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","4870","-1","0","2","0","1","14","2","8","2","-1","-4","0","2","8","1","234437","15:52:32"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","2248","0","-1","1","0","0","0","1","22","21","1","0","-1","21","22","1","96482","15:52:33"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1122","-1","-2","1","0","1","5","3","11","14","1","0","0","14","11","1","127277","15:52:34"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1385","0","-1","2","0","1","15","4","9","6","-1","-4","0","6","9","1","241821","15:52:36"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","1294","0","1","2","0","0","1","7","24","19","-1","0","-1","19","24","1","101262","15:52:37"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","524","0","-1","2","1","1","6","3","11","14","-1","0","0","14","11","1","130904","15:52:37"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1170","-2","-1","2","0","1","16","4","6","9","1","-6","0","6","9","0","245722","15:52:40"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1137","-1","0","1","0","1","7","3","14","11","-1","-1","0","14","11","0","133937","15:52:41"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","2058","-1","0","2","0","0","2","1","22","21","-1","-1","-1","21","22","1","105076","15:52:42"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","12471","0","1","2","0","0","9","7","19","23","1","-4","-1","19","23","0","117876","15:52:42"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","964","1","0","2","1","1","8","0","18","10","1","0","0","18","10","0","137604","15:52:44"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","606","-1","0","2","0","0","3","1","21","22","1","-2","-1","21","22","0","109662","15:52:45"
